name;z3-4.12.1-runtime;z3-4.12.1-result;cvc5-1.0.5-runtime;cvc5-1.0.5-result;z3-noodler-3f6d642-runtime;z3-noodler-3f6d642-result;z3-noodler-97c3742-runtime;z3-noodler-97c3742-result;z3-noodler-6e14cda-runtime;z3-noodler-6e14cda-result;z3-noodler-59658f7-runtime;z3-noodler-59658f7-result;z3-noodler-e8a4269-runtime;z3-noodler-e8a4269-result;z3-noodler-daa40de-runtime;z3-noodler-daa40de-result;z3-noodler-5f32279-runtime;z3-noodler-5f32279-result;z3strRE-nomem-runtime;z3strRE-nomem-result;z3str4-nomem-runtime;z3str4-nomem-result;z3-noodler-a245669-1623fa1-runtime;z3-noodler-a245669-1623fa1-result;z3-noodler-1137899-1623fa1-runtime;z3-noodler-1137899-1623fa1-result;z3-noodler-896d1fe-1623fa1-runtime;z3-noodler-896d1fe-1623fa1-result;z3-noodler-d1676a5-8781b7d-runtime;z3-noodler-d1676a5-8781b7d-result;z3-noodler-d1676a5-8781b7d-nielsen-runtime;z3-noodler-d1676a5-8781b7d-nielsen-result;ostrich-1.3-runtime;ostrich-1.3-result;z3-noodler-49295a5-8781b7d-runtime;z3-noodler-49295a5-8781b7d-result;z3-4.12.2-nomem-runtime;z3-4.12.2-nomem-result;z3-noodler-loop-13af422-5fa5ea0-runtime;z3-noodler-loop-13af422-5fa5ea0-result;z3-noodler-13af422-5fa5ea0-runtime;z3-noodler-13af422-5fa5ea0-result;z3-noodler-0808a69-2f0ef53-runtime;z3-noodler-0808a69-2f0ef53-result;z3-noodler-80384c0-2f0ef53-runtime;z3-noodler-80384c0-2f0ef53-result;z3-noodler-160d1e6-2f0ef53-runtime;z3-noodler-160d1e6-2f0ef53-result;z3-noodler-d83b1b9-937bee4-runtime;z3-noodler-d83b1b9-937bee4-result;z3-noodler-d83b1b9-2f0ef53-runtime;z3-noodler-d83b1b9-2f0ef53-result;z3-noodler-loop-d785e77-2f0ef53-runtime;z3-noodler-loop-d785e77-2f0ef53-result;z3-noodler-loop-cdfb4b2-2f0ef53-runtime;z3-noodler-loop-cdfb4b2-2f0ef53-result;z3-noodler-loop-1a1ac35-2f0ef53-runtime;z3-noodler-loop-1a1ac35-2f0ef53-result;z3-noodler-loop-mem-runtime;z3-noodler-loop-mem-result;z3-noodler-9f3dc69-2f0ef53-runtime;z3-noodler-9f3dc69-2f0ef53-result;z3-noodler-cad7f0d-8ba88ce-runtime;z3-noodler-cad7f0d-8ba88ce-result;cvc5-1.0.8-runtime;cvc5-1.0.8-result;z3-noodler-381ffd1-2f0ef53-runtime;z3-noodler-381ffd1-2f0ef53-result;z3-noodler-nielsen-0746e08-8ba88ce-runtime;z3-noodler-nielsen-0746e08-8ba88ce-result;ostrich-70d01e2d2-runtime;ostrich-70d01e2d2-result;z3-4.12.2-runtime;z3-4.12.2-result;z3str4-runtime;z3str4-result;z3strRE-runtime;z3strRE-result;z3-trau-1.1-runtime;z3-trau-1.1-result;z3-noodler-63aa361-8ba88ce-runtime;z3-noodler-63aa361-8ba88ce-result;z3-noodler-underapprox-24f1374-2f0ef53-runtime;z3-noodler-underapprox-24f1374-2f0ef53-result;z3-noodler-underapprox-ab28d76-2f0ef53-runtime;z3-noodler-underapprox-ab28d76-2f0ef53-result;z3-noodler-de48d5f-40ca1cd-runtime;z3-noodler-de48d5f-40ca1cd-result;z3-noodler-cf573c7-40ca1cd-runtime;z3-noodler-cf573c7-40ca1cd-result;z3-noodler-a0e3745-8ba88ce-runtime;z3-noodler-a0e3745-8ba88ce-result;z3-noodler-0ae38ae-40ca1cd-runtime;z3-noodler-0ae38ae-40ca1cd-result;z3-noodler-1ba1904-40ca1cd-runtime;z3-noodler-1ba1904-40ca1cd-result;z3-noodler-f211b89-7831cdc-runtime;z3-noodler-f211b89-7831cdc-result;z3-noodler-f211b89-bb85433-runtime;z3-noodler-f211b89-bb85433-result;z3-noodler-9f5e602-199b36d-runtime;z3-noodler-9f5e602-199b36d-result;ostrich-70d01e2d2-parikh-runtime;ostrich-70d01e2d2-parikh-result;z3-noodler-3d46a25-bc88653-runtime;z3-noodler-3d46a25-bc88653-result;z3-noodler-1482571-a57f582-runtime;z3-noodler-1482571-a57f582-result;z3-noodler-fb9e188-a57f582-runtime;z3-noodler-fb9e188-a57f582-result;z3-noodler-feada45-a57f582-runtime;z3-noodler-feada45-a57f582-result;z3-noodler-e77bfb4-387babd-runtime;z3-noodler-e77bfb4-387babd-result;z3-noodler-482f3c0-387babd-runtime;z3-noodler-482f3c0-387babd-result;z3-noodler-8de5f2c-387babd-runtime;z3-noodler-8de5f2c-387babd-result;z3-noodler-147a0e0-fb6e2b1-runtime;z3-noodler-147a0e0-fb6e2b1-result;z3-noodler-34ea542-2cddb2f-runtime;z3-noodler-34ea542-2cddb2f-result
../formulae/QF_SLIA/2018-Kepler/quad-length-113-4-3-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unknown;0.05; sat;0.03; sat;TO;TO;0.02; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; sat;0.06; sat;0.06; sat;0.02; sat;0.03; sat;0.05; sat;TO;TO;TO;TO;0.02; sat;0.02; sat;0.03; sat;0.04; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-057-3-7-sat.smt2;0.04; sat;TO;TO;MISSING;MISSING;1.43; sat;0.98; sat;1.04; sat;1.42; sat;1.29; sat;1.4; sat;0.07; sat;0.16; sat;1.31; sat;1.29; sat;1.08; sat;1.21; sat;1.2; sat;TO;TO;1.19; sat;0.03; sat;1.22; sat;1.23; sat;1.43; sat;1.0; sat;1.44; sat;1.36; sat;1.04; sat;1.42; sat;1.25; sat;1.38; sat;1.42; sat;1.41; sat;1.04; sat;TO;TO;1.41; sat;1.17; sat;167.18; sat;0.06; sat;0.12; sat;0.08; sat;5.01; sat;1.06; sat;1.05; sat;1.02; sat;0.81; sat;0.82; sat;1.02; sat;0.79; sat;0.02; sat;0.03; sat;0.01; sat;3.63; sat;163.26; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-226-5-4-unsat.smt2;TO;TO;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unsat;0.06; unsat;0.06; unsat;TO;TO;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;TO;TO;0.04; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.01; unsat;0.04; unsat;TO;TO;6.19; unsat;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-105-4-2-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unknown;0.03; sat;0.05; sat;TO;TO;0.02; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.05; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.06; sat;0.04; sat;0.05; sat;0.04; sat;0.04; sat;0.04; sat;TO;TO;TO;TO;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-174-4-2-unsat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unsat;0.04; unsat;0.06; unsat;TO;TO;0.01; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;TO;TO;ERR;ERR;0.04; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.03; unsat;ERR;ERR;TO;TO;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-135-4-2-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;17.34; sat;0.05; unknown;0.04; sat;0.06; sat;TO;TO;0.01; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;0.04; sat;TO;TO;TO;TO;19.68; sat;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;ERR;ERR;0.05; sat;0.05; sat;0.04; sat;0.05; sat;0.05; sat;0.05; sat;TO;TO;TO;TO;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-082-4-2-unsat.smt2;TO;TO;0.0; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unsat;1.05; unsat;0.03; unsat;0.02; unsat;0.03; unsat;TO;TO;0.01; unsat;2.95; unsat;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.02; unsat;4.39; unsat;TO;TO;0.96; unsat;0.05; unsat;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; unsat;0.05; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.03; unsat;TO;TO;6.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-232-6-0-unsat.smt2;0.02; unsat;0.01; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;0.0; unsat;0.03; unsat;0.04; unsat;0.04; unsat;TO;TO;0.01; unsat;2.47; unsat;TO;TO;0.01; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.0; unsat;ERR;ERR;0.03; unsat;3.9; unsat;0.03; unsat;0.0; unsat;0.01; unsat;0.05; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.05; unsat;0.02; unsat;0.05; unsat;0.04; unsat;0.05; unsat;0.02; unsat;ERR;ERR;6.6; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-231-6-0-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; sat;0.05; sat;0.06; sat;TO;TO;0.02; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.05; sat;0.05; sat;0.05; sat;0.03; sat;0.04; sat;0.05; sat;TO;TO;TO;TO;0.03; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-209-4-5-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;1.6; unknown;1.6; sat;1.62; sat;TO;TO;0.9; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;TO;TO;ERR;ERR;1.1; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.05; sat;1.03; sat;1.04; sat;1.08; sat;1.13; sat;1.08; sat;ERR;ERR;TO;TO;0.53; sat;0.63; sat;0.57; sat;0.48; sat;0.44; sat;0.5; sat;0.51; sat;0.6; sat;0.48; sat
../formulae/QF_SLIA/2018-Kepler/quad-146-4-3-unsat.smt2;0.02; unsat;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.0; unsat;1.0; unsat;0.03; unsat;0.02; unsat;0.04; unsat;TO;TO;0.02; unsat;2.43; unsat;TO;TO;0.02; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.05; unsat;3.71; unsat;0.04; unsat;0.96; unsat;0.01; unsat;0.05; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.05; unsat;0.06; unsat;0.06; unsat;0.04; unsat;0.04; unsat;0.03; unsat;ERR;ERR;5.71; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-073-4-1-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;5.54; unknown;TO;TO;0.03; unknown;0.05; sat;0.04; sat;TO;TO;0.02; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; sat;TO;TO;TO;TO;TO;TO;5.4; unknown;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; sat;0.01; sat;0.04; sat;0.04; sat;0.04; sat;0.02; sat;TO;TO;TO;TO;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-196-4-1-unsat.smt2;TO;TO;0.01; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;0.03; unsat;0.03; unsat;TO;TO;0.01; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;0.0; unsat;ERR;ERR;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;ERR;ERR;TO;TO;TO;TO;ERR;ERR;0.03; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.04; unsat;ERR;ERR;3.77; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.0; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-277-5-4-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;9.45; sat;0.07; sat;0.06; sat;0.08; sat;TO;TO;0.04; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.07; sat;TO;TO;TO;TO;9.6; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.05; sat;0.06; sat;0.07; sat;0.06; sat;0.07; sat;0.09; sat;TO;TO;TO;TO;0.01; sat;0.02; sat;0.04; sat;0.02; sat;0.04; sat;0.03; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/2018-Kepler/quad-160-4-4-unsat.smt2;TO;TO;0.04; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.15; unsat;0.15; unsat;0.16; unsat;TO;TO;0.08; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;TO;TO;0.1; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.11; unsat;0.13; unsat;0.12; unsat;0.1; unsat;0.09; unsat;0.13; unsat;TO;TO;5.81; unsat;0.02; unsat;0.06; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-092-4-0-unsat.smt2;TO;TO;0.0; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;0.0; unsat;0.04; unsat;0.03; unsat;0.01; unsat;TO;TO;0.01; unsat;TO;TO;TO;TO;0.01; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;TO;TO;0.03; unsat;TO;TO;0.01; unsat;0.0; unsat;0.1; unsat;0.07; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.03; unsat;ERR;ERR;5.39; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-055-3-7-sat.smt2;0.08; sat;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.06; sat;TO;TO;0.03; sat;0.06; sat;0.07; sat;TO;TO;0.03; sat;TO;TO;TO;TO;0.01; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;TO;TO;ERR;ERR;0.03; sat;TO;TO;0.04; sat;TO;TO;0.07; sat;0.08; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; sat;0.04; sat;0.04; sat;0.03; sat;0.03; sat;0.06; sat;ERR;ERR;TO;TO;0.0; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat
../formulae/QF_SLIA/2018-Kepler/quad-188-4-4-unsat.smt2;TO;TO;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.18; unsat;0.22; unsat;0.22; unsat;TO;TO;0.1; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.13; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.11; unsat;0.13; unsat;0.11; unsat;0.13; unsat;0.12; unsat;0.14; unsat;TO;TO;6.3; unsat;0.01; unsat;0.08; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-201-4-2-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;86.48; sat;46.12; sat;0.05; unknown;0.04; sat;0.03; sat;TO;TO;0.03; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;ERR;ERR;TO;TO;ERR;ERR;0.05; sat;TO;TO;TO;TO;96.12; sat;92.32; sat;TO;TO;ERR;ERR;ERR;ERR;TO;TO;ERR;ERR;0.04; sat;0.05; sat;0.04; sat;0.06; sat;0.03; sat;0.05; sat;ERR;ERR;TO;TO;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-117-4-4-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.08; unknown;0.03; sat;0.08; sat;TO;TO;0.03; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; sat;TO;TO;TO;TO;113.69; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.06; sat;0.06; sat;0.06; sat;0.04; sat;0.05; sat;0.02; sat;TO;TO;TO;TO;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/2018-Kepler/quad-020-2-4-unsat.smt2;TO;TO;0.02; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unsat;0.02; unsat;0.02; unsat;TO;TO;0.01; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.05; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.01; unsat;ERR;ERR;4.89; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-119-4-4-sat.smt2;0.09; sat;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.12; sat;TO;TO;0.03; sat;0.04; sat;0.03; sat;TO;TO;0.02; sat;TO;TO;TO;TO;0.05; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;TO;TO;ERR;ERR;0.05; sat;TO;TO;0.09; sat;TO;TO;0.08; sat;0.23; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; sat;0.05; sat;0.03; sat;0.03; sat;0.03; sat;0.02; sat;ERR;ERR;TO;TO;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-129-4-1-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;29.8; sat;0.27; unknown;0.26; sat;0.25; sat;TO;TO;0.15; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;0.18; sat;TO;TO;TO;TO;33.88; sat;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;ERR;ERR;0.2; sat;0.15; sat;0.16; sat;0.2; sat;0.17; sat;0.17; sat;TO;TO;TO;TO;0.02; sat;0.14; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-244-4-3-unsat.smt2;TO;TO;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.14; unsat;0.13; unsat;0.1; unsat;TO;TO;0.05; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;TO;TO;0.07; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.06; unsat;0.07; unsat;0.08; unsat;0.07; unsat;0.05; unsat;0.06; unsat;TO;TO;7.07; unsat;0.01; unsat;0.04; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-286-5-4-unsat.smt2;TO;TO;0.04; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;0.03; unsat;0.02; unsat;TO;TO;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.03; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; unsat;0.03; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.03; unsat;TO;TO;5.1; unsat;0.0; unsat;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.0; unsat
