name;cvc5-runtime;cvc5-result;z3-runtime;z3-result;z3-noodler-c0f3244-runtime;z3-noodler-c0f3244-result;z3-noodler-f19ef57-runtime;z3-noodler-f19ef57-result;z3-noodler-6e14cda-runtime;z3-noodler-6e14cda-result;z3-noodler-c7c4418-runtime;z3-noodler-c7c4418-result;z3-noodler-b688a34-runtime;z3-noodler-b688a34-result;z3-noodler-97447b0-runtime;z3-noodler-97447b0-result
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00176-2.smt2;TO;TO;11.0; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00101-13.smt2;14.28; sat;5.72; sat;0.04; sat;0.03; sat;0.02; sat;0.04; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00126-0.smt2;0.28; sat;9.17; sat;0.04; sat;0.03; sat;0.05; sat;0.03; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00201-10.smt2;TO;TO;17.56; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00276-26.smt2;61.86; sat;34.6; sat;0.03; sat;0.03; sat;0.05; sat;0.02; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00176-1.smt2;8.0; sat;10.31; sat;0.05; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00351-10.smt2;26.57; sat;TO;TO;0.03; sat;0.03; sat;0.03; sat;0.05; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00476-16.smt2;TO;TO;TO;TO;0.04; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00226-5.smt2;TO;TO;37.16; sat;0.05; sat;0.04; sat;0.03; sat;0.04; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00226-0.smt2;TO;TO;21.36; sat;0.03; sat;0.04; sat;0.05; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00401-3.smt2;TO;TO;18.38; sat;0.05; sat;0.05; sat;0.05; sat;0.03; sat;0.05; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00276-13.smt2;TO;TO;25.57; sat;0.03; sat;0.01; sat;0.02; sat;0.04; sat;0.04; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00301-9.smt2;13.47; sat;34.72; sat;0.03; sat;0.03; sat;0.03; sat;0.05; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00101-18.smt2;0.3; sat;4.32; sat;0.03; sat;0.04; sat;0.04; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00151-6.smt2;75.67; sat;30.77; sat;0.03; sat;0.03; sat;0.04; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00126-14.smt2;0.23; sat;5.3; sat;0.03; sat;0.03; sat;0.03; sat;0.02; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00051-2.smt2;0.1; sat;1.35; sat;0.01; sat;0.04; sat;0.04; sat;0.05; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00026-2.smt2;0.06; sat;0.32; sat;0.05; sat;0.04; sat;0.02; sat;0.03; sat;0.01; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00476-25.smt2;102.01; sat;TO;TO;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.06; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00376-24.smt2;33.31; sat;14.46; sat;0.02; sat;0.03; sat;0.01; sat;0.05; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00026-8.smt2;0.04; sat;1.15; sat;0.03; sat;0.04; sat;0.06; sat;0.02; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00376-2.smt2;TO;TO;58.45; sat;0.04; sat;0.02; sat;0.04; sat;0.04; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00026-0.smt2;0.03; sat;0.37; sat;0.03; sat;0.04; sat;0.04; sat;0.02; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00376-17.smt2;TO;TO;60.95; sat;0.03; sat;0.05; sat;0.03; sat;0.04; sat;0.03; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00226-18.smt2;3.81; sat;26.2; sat;0.04; sat;0.03; sat;0.04; sat;0.02; sat;0.05; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00151-22.smt2;3.76; sat;7.88; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00476-0.smt2;TO;TO;TO;TO;0.02; sat;0.04; sat;0.02; sat;0.03; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00001-5.smt2;0.03; sat;0.05; sat;0.02; sat;0.05; sat;0.05; sat;0.03; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00276-20.smt2;8.94; sat;7.1; sat;0.04; sat;0.04; sat;0.05; sat;0.02; sat;0.04; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00451-5.smt2;TO;TO;TO;TO;0.04; sat;0.05; sat;0.04; sat;0.05; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00476-24.smt2;TO;TO;TO;TO;0.04; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00401-9.smt2;TO;TO;42.96; sat;0.04; sat;0.04; sat;0.04; sat;0.02; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00076-24.smt2;0.3; sat;2.45; sat;0.03; sat;0.04; sat;0.02; sat;0.03; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00326-10.smt2;15.92; sat;105.0; sat;0.04; sat;0.02; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00401-13.smt2;TO;TO;41.64; sat;0.04; sat;0.04; sat;0.05; sat;0.03; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00051-5.smt2;0.12; sat;0.88; sat;0.04; sat;0.01; sat;0.05; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00326-16.smt2;116.11; sat;10.3; sat;0.05; sat;0.04; sat;0.03; sat;0.05; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00151-24.smt2;3.73; sat;23.27; sat;0.03; sat;0.01; sat;0.04; sat;0.04; sat;0.05; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00351-3.smt2;24.88; sat;12.05; sat;0.03; sat;0.04; sat;0.03; sat;0.05; sat;0.01; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00201-24.smt2;2.59; sat;7.97; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00151-3.smt2;3.82; sat;5.82; sat;0.04; sat;0.03; sat;0.03; sat;0.04; sat;0.01; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00201-26.smt2;9.82; sat;3.26; sat;0.04; sat;0.05; sat;0.04; sat;0.04; sat;0.05; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00426-8.smt2;TO;TO;TO;TO;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00376-22.smt2;TO;TO;TO;TO;0.03; sat;0.04; sat;0.04; sat;0.02; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00026-1.smt2;0.09; sat;0.05; sat;0.03; sat;0.03; sat;0.04; sat;0.05; sat;0.05; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00426-26.smt2;TO;TO;TO;TO;0.03; sat;0.04; sat;0.02; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00451-15.smt2;85.88; sat;79.59; sat;0.02; sat;0.02; sat;0.04; sat;0.02; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00026-5.smt2;0.1; sat;0.45; sat;0.04; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00351-29.smt2;24.4; sat;46.74; sat;0.05; sat;0.03; sat;0.03; sat;0.03; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00401-24.smt2;52.22; sat;43.03; sat;0.02; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00376-12.smt2;TO;TO;15.17; sat;0.03; sat;0.04; sat;0.04; sat;0.03; sat;0.03; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00076-28.smt2;0.11; sat;3.65; sat;0.01; sat;0.04; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00301-25.smt2;74.61; sat;8.4; sat;0.01; sat;0.01; sat;0.04; sat;0.04; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00376-11.smt2;TO;TO;14.95; sat;0.03; sat;0.03; sat;0.05; sat;0.03; sat;0.04; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00101-20.smt2;8.06; sat;0.48; sat;0.03; sat;0.03; sat;0.05; sat;0.04; sat;0.05; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00201-17.smt2;TO;TO;12.99; sat;0.03; sat;0.04; sat;0.03; sat;0.03; sat;0.02; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00076-10.smt2;0.59; sat;2.54; sat;0.03; sat;0.03; sat;0.04; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00476-10.smt2;114.15; sat;TO;TO;0.06; sat;0.03; sat;0.02; sat;0.04; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00076-14.smt2;0.88; sat;2.36; sat;0.02; sat;0.03; sat;0.03; sat;0.05; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00001-9.smt2;0.0; sat;0.05; sat;0.04; sat;0.05; sat;0.04; sat;0.05; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00426-13.smt2;TO;TO;54.96; sat;0.04; sat;0.04; sat;0.04; sat;0.03; sat;0.05; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00276-16.smt2;5.47; sat;47.12; sat;0.02; sat;0.05; sat;0.04; sat;0.05; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00226-17.smt2;2.17; sat;16.63; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00301-24.smt2;TO;TO;22.23; sat;0.03; sat;0.05; sat;0.04; sat;0.04; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00176-19.smt2;1.27; sat;2.16; sat;0.03; sat;0.06; sat;0.04; sat;0.04; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00051-17.smt2;1.04; sat;2.73; sat;0.06; sat;0.04; sat;0.04; sat;0.03; sat;0.05; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00226-12.smt2;9.19; sat;27.05; sat;0.02; sat;0.03; sat;0.02; sat;0.05; sat;0.03; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00201-5.smt2;1.95; sat;8.74; sat;0.04; sat;0.04; sat;0.04; sat;0.05; sat;0.02; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00051-0.smt2;0.16; sat;0.84; sat;0.04; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00126-10.smt2;20.79; sat;5.44; sat;0.02; sat;0.04; sat;0.03; sat;0.03; sat;0.05; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00326-13.smt2;TO;TO;9.6; sat;0.05; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00176-5.smt2;TO;TO;15.67; sat;0.02; sat;0.03; sat;0.01; sat;0.05; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00201-14.smt2;1.43; sat;19.28; sat;0.04; sat;0.05; sat;0.03; sat;0.02; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00176-21.smt2;7.02; sat;1.93; sat;0.04; sat;0.03; sat;0.02; sat;0.04; sat;0.04; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00251-26.smt2;36.94; sat;5.39; sat;0.04; sat;0.03; sat;0.03; sat;0.05; sat;0.05; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00301-26.smt2;12.77; sat;9.56; sat;0.01; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00076-8.smt2;4.17; sat;2.34; sat;0.04; sat;0.03; sat;0.02; sat;0.03; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00101-0.smt2;0.24; sat;3.77; sat;0.02; sat;0.01; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00301-1.smt2;TO;TO;28.22; sat;0.01; sat;0.05; sat;0.02; sat;0.05; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00001-29.smt2;0.01; sat;0.04; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00176-14.smt2;1.16; sat;12.17; sat;0.04; sat;0.06; sat;0.04; sat;0.04; sat;0.05; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00451-2.smt2;TO;TO;56.07; sat;0.05; sat;0.04; sat;0.04; sat;0.02; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00101-15.smt2;0.45; sat;0.43; sat;0.02; sat;0.03; sat;0.02; sat;0.05; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00276-1.smt2;112.48; sat;62.5; sat;0.04; sat;0.03; sat;0.05; sat;0.05; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00351-16.smt2;TO;TO;12.27; sat;0.02; sat;0.05; sat;0.05; sat;0.04; sat;0.05; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00176-15.smt2;TO;TO;2.56; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00326-0.smt2;15.93; sat;44.1; sat;0.04; sat;0.05; sat;0.05; sat;0.04; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00451-6.smt2;TO;TO;77.08; sat;0.02; sat;0.03; sat;0.04; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00426-19.smt2;TO;TO;21.13; sat;0.02; sat;0.04; sat;0.02; sat;0.04; sat;0.04; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00051-13.smt2;0.46; sat;1.31; sat;0.04; sat;0.03; sat;0.04; sat;0.04; sat;0.01; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00426-11.smt2;TO;TO;TO;TO;0.03; sat;0.02; sat;0.04; sat;0.03; sat;0.01; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00026-23.smt2;0.08; sat;0.23; sat;0.04; sat;0.03; sat;0.02; sat;0.04; sat;0.03; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00426-28.smt2;TO;TO;21.21; sat;0.04; sat;0.04; sat;0.04; sat;0.03; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00351-26.smt2;72.06; sat;TO;TO;0.05; sat;0.03; sat;0.03; sat;0.05; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00151-15.smt2;3.71; sat;11.62; sat;0.02; sat;0.04; sat;0.05; sat;0.04; sat;0.06; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00101-25.smt2;8.59; sat;0.74; sat;0.04; sat;0.05; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00326-21.smt2;TO;TO;61.6; sat;0.04; sat;0.03; sat;0.02; sat;0.04; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00101-10.smt2;0.51; sat;4.55; sat;0.05; sat;0.03; sat;0.04; sat;0.05; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00076-21.smt2;0.26; sat;2.67; sat;0.02; sat;0.04; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00351-7.smt2;69.0; sat;12.73; sat;0.03; sat;0.04; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00226-3.smt2;50.33; sat;19.93; sat;0.03; sat;0.02; sat;0.04; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00476-2.smt2;TO;TO;TO;TO;0.03; sat;0.02; sat;0.05; sat;0.05; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00301-5.smt2;TO;TO;8.82; sat;0.04; sat;0.04; sat;0.02; sat;0.05; sat;0.05; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00301-12.smt2;13.83; sat;23.09; sat;0.04; sat;0.03; sat;0.04; sat;0.05; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00001-24.smt2;0.04; sat;0.03; sat;0.04; sat;0.04; sat;0.02; sat;0.04; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00326-6.smt2;18.52; sat;TO;TO;0.03; sat;0.03; sat;0.04; sat;0.02; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00101-11.smt2;6.34; sat;4.74; sat;0.04; sat;0.05; sat;0.02; sat;0.04; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00351-6.smt2;65.21; sat;91.89; sat;0.02; sat;0.04; sat;0.04; sat;0.05; sat;0.03; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00151-8.smt2;78.76; sat;1.23; sat;0.06; sat;0.04; sat;0.04; sat;0.03; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00151-27.smt2;77.83; sat;9.69; sat;0.05; sat;0.03; sat;0.02; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00451-7.smt2;55.92; sat;25.01; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00076-1.smt2;3.15; sat;3.15; sat;0.04; sat;0.03; sat;0.03; sat;0.04; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00251-4.smt2;3.03; sat;5.52; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00026-12.smt2;0.17; sat;0.59; sat;0.03; sat;0.03; sat;0.01; sat;0.03; sat;0.01; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00326-26.smt2;TO;TO;10.52; sat;0.04; sat;0.03; sat;0.04; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00251-7.smt2;34.58; sat;67.34; sat;0.02; sat;0.04; sat;0.04; sat;0.04; sat;0.03; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00201-2.smt2;TO;TO;12.46; sat;0.03; sat;0.04; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00126-21.smt2;36.4; sat;7.78; sat;0.03; sat;0.04; sat;0.02; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00426-17.smt2;TO;TO;22.18; sat;0.01; sat;0.04; sat;0.03; sat;0.03; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00051-4.smt2;0.53; sat;0.13; sat;0.04; sat;0.04; sat;0.04; sat;0.03; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00201-22.smt2;10.95; sat;29.4; sat;0.01; sat;0.03; sat;0.03; sat;0.04; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00276-0.smt2;TO;TO;51.25; sat;0.03; sat;0.04; sat;0.04; sat;0.03; sat;0.04; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00026-15.smt2;0.1; sat;0.45; sat;0.03; sat;0.03; sat;0.02; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00326-28.smt2;119.23; sat;10.73; sat;0.04; sat;0.02; sat;0.04; sat;0.04; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00476-27.smt2;TO;TO;29.61; sat;0.05; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00251-13.smt2;32.5; sat;28.25; sat;0.03; sat;0.04; sat;0.03; sat;0.04; sat;0.02; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00426-0.smt2;TO;TO;TO;TO;0.02; sat;0.02; sat;0.05; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/generated/regexlengths/regex-lengths-00251-25.smt2;3.7; sat;4.8; sat;0.04; sat;0.04; sat;0.02; sat;0.05; sat;0.03; sat;0.02; sat
